"","시장구분","종목코드","종목명","산업분류","현재가(종가)","전일대비","시가총액(원)"
"2315","코스닥","104040","대성파인텍","운송장비·부품",1950,-150,61037497950
"2316","코스닥","054180","메디콕스","운송장비·부품",2560,-140,105925268480
"2317","코스닥","053700","삼보모터스","운송장비·부품",6420,-360,109682759640
"2318","코스닥","130740","티피씨글로벌","운송장비·부품",2550,-40,27041571900
"2319","코스닥","101930","인화정공","운송장비·부품",3915,-5,36533625075
"2320","코스닥","123040","엠에스오토텍","운송장비·부품",6420,-230,220986665580
"2321","코스닥","088290","이원컴포텍","운송장비·부품",9710,-20,165534778860
"2322","코스닥","099410","동방선기","운송장비·부품",3410,125,46174816820
"2323","코스닥","102210","해덕파워웨이","운송장비·부품",1100,0,81066045500
"2324","코스닥","064820","케이프","운송장비·부품",5030,-20,148217762560
"2325","코스닥","092460","한라IMS","운송장비·부품",5850,-20,68708121300
"2326","코스닥","033600","럭슬","운송장비·부품",179,0,7308230437
"2327","코스닥","080470","성창오토텍","운송장비·부품",9570,20,6.9861e+10
"2328","코스닥","090150","광진윈텍","운송장비·부품",2880,10,27816171840
"2329","코스닥","078590","OQP","운송장비·부품",4245,35,319565013585
"2330","코스닥","073070","에스모","운송장비·부품",407,0,53980490993
"2331","코스닥","066590","우수AMS","운송장비·부품",9640,-30,277066170560
"2332","코스닥","065500","오리엔트정공","운송장비·부품",858,-42,100570094196
"2333","코스닥","053270","구영테크","운송장비·부품",1645,-50,43418416230
"2334","코스닥","053060","세동","운송장비·부품",860,67,18413460000
"2335","코스닥","046070","코다코","운송장비·부품",1285,-20,50197568960
"2336","코스닥","043370","평화정공","운송장비·부품",7770,-390,1.6317e+11
"2337","코스닥","038110","에코플라스틱","운송장비·부품",1625,-35,41712726250
"2338","코스닥","031510","오스템","운송장비·부품",3015,20,8.442e+10
"2339","코스닥","024910","경창산업","운송장비·부품",1700,-5,60892308500
"2340","코스닥","024830","세원물산","운송장비·부품",6280,0,5.2438e+10
"2341","코스닥","024740","한일단조","운송장비·부품",2000,-65,59782656000
"2342","코스닥","024120","KB오토시스","운송장비·부품",6300,70,7.245e+10
"2343","코스닥","019540","일지테크","운송장비·부품",4885,-45,66013447500
"2344","코스닥","015750","성우하이텍","운송장비·부품",3690,-150,2.952e+11
"2345","코스닥","014200","광림","운송장비·부품",1585,-15,83881740890
"2346","코스닥","013720","청보산업","운송장비·부품",6980,-210,57087821580
