"","종목코드","종목명","시장구분","업종명","종가","대비","등락률","시가총액"
"363","025560","미래산업","KOSPI","의료정밀",3335,40,1.21,62240868215
"364","007120","미래아이앤지","KOSPI","서비스업",554,-2,-0.36,71734217992
"365","357250","미래에셋맵스리츠","KOSPI","서비스업",4910,0,0,9.8691e+10
"366","085620","미래에셋생명","KOSPI","보험",4065,-20,-0.49,719570808285
"367","006800","미래에셋증권","KOSPI","증권",10300,50,0.49,6543759002400
"368","00680K","미래에셋증권2우B","KOSPI","증권",4725,0,0,6.615e+11
"369","006805","미래에셋증권우","KOSPI","증권",5900,-210,-3.44,83046925000
"370","002840","미원상사","KOSPI","화학",210000,-1000,-0.47,1.0437e+12
"371","268280","미원에스씨","KOSPI","화학",178000,1500,0.85,9.078e+11
"372","107590","미원홀딩스","KOSPI","기타금융",107000,-2500,-2.28,2.4824e+11
"373","134380","미원화학","KOSPI","화학",81800,-2900,-3.42,179900122400
"374","003650","미창석유","KOSPI","화학",75800,100,0.13,131867137600
"375","155900","바다로19호","KOSPI","서비스업",2590,0,0,39368010360
"376","003610","방림","KOSPI","섬유의복",2355,-5,-0.21,99649681950
"377","001340","백광산업","KOSPI","화학",5350,30,0.56,240313477450
"378","035150","백산","KOSPI","화학",10200,-600,-5.56,2.4684e+11
"379","002410","범양건영","KOSPI","건설업",4065,135,3.44,100942006830
"380","096300","베트남개발1","KOSPI","기타금융",229,0,0,31528768319
"381","007210","벽산","KOSPI","비금속광물",3795,875,29.97,260185200000
"382","002760","보락","KOSPI","화학",2250,5,0.22,1.34775e+11
"383","003850","보령제약","KOSPI","의약품",21450,300,1.42,1.117974e+12
"384","000890","보해양조","KOSPI","음식료품",1185,-75,-5.95,154521363375
"385","003000","부광약품","KOSPI","의약품",22800,350,1.56,1478305898400
"386","001270","부국증권","KOSPI","증권",24750,-450,-1.79,256654678500
"387","001275","부국증권우","KOSPI","증권",21150,-50,-0.24,6.345e+10
"388","026940","부국철강","KOSPI","철강금속",4735,110,2.38,9.47e+10
"389","015350","부산가스","KOSPI","전기가스업",57100,200,0.35,6.281e+11
"390","011390","부산산업","KOSPI","비금속광물",132000,-2000,-1.49,1.39392e+11
"391","005030","부산주공","KOSPI","운수장비",644,-8,-1.23,36611088948
"392","002070","비비안","KOSPI","섬유의복",3775,265,7.55,101505201125
"393","100220","비상교육","KOSPI","서비스업",7170,-80,-1.1,93186632970
"394","030790","비케이탑스","KOSPI","서비스업",11500,-500,-4.17,150970263500
"395","352820","빅히트","KOSPI","서비스업",267000,-9000,-3.26,9511543920000
"396","005180","빙그레","KOSPI","음식료품",60700,300,0.5,597970328700
"397","003960","사조대림","KOSPI","음식료품",18350,-50,-0.27,168167969450
"398","008040","사조동아원","KOSPI","음식료품",1355,-10,-0.73,191250933000
"399","007160","사조산업","KOSPI","농업, 임업 및 어업",53200,2800,5.56,2.66e+11
"400","014710","사조씨푸드","KOSPI","음식료품",6930,450,6.94,119324502990
"401","006090","사조오양","KOSPI","음식료품",11250,50,0.45,106005813750
"402","001470","삼부토건","KOSPI","건설업",2790,-30,-1.06,383754366720
"403","006400","삼성SDI","KOSPI","전기전자",657000,3000,0.46,45178296210000
"404","006405","삼성SDI우","KOSPI","전기전자",457000,3000,0.66,739378472000
"405","006660","삼성공조","KOSPI","운수장비",9540,-60,-0.63,77525035560
"406","028260","삼성물산","KOSPI","유통업",128500,-500,-0.39,24014989908500
"407","02826K","삼성물산우B","KOSPI","유통업",122500,1000,0.82,199359562500
"408","207940","삼성바이오로직스","KOSPI","의약품",763000,-2000,-0.26,5.0483895e+13
"409","032830","삼성생명","KOSPI","보험",77300,-100,-0.13,1.546e+13
"410","018260","삼성에스디에스","KOSPI","서비스업",189000,-1000,-0.53,14624404200000
"411","028050","삼성엔지니어링","KOSPI","서비스업",14000,50,0.36,2.744e+12
"412","009150","삼성전기","KOSPI","전기전자",192500,-4000,-2.04,14378536480000
"413","009155","삼성전기우","KOSPI","전기전자",116000,-1000,-0.85,337210144000
"414","005930","삼성전자","KOSPI","전기전자",84700,-900,-1.05,505640581985000
"415","005935","삼성전자우","KOSPI","전기전자",75200,-1100,-1.44,61881079840000
"416","001360","삼성제약","KOSPI","의약품",5640,30,0.53,377019149880
"417","010140","삼성중공업","KOSPI","운수장비",7560,90,1.2,4.7628e+12
"418","010145","삼성중공우","KOSPI","운수장비",335000,-5000,-1.47,38473075000
"419","016360","삼성증권","KOSPI","증권",41800,0,0,3.73274e+12
"420","068290","삼성출판사","KOSPI","서비스업",52600,4500,9.36,5.26e+11
"421","029780","삼성카드","KOSPI","기타금융",34150,-350,-1.01,3956581127650
"422","000810","삼성화재","KOSPI","보험",189500,1500,0.8,8977531611500
"423","000815","삼성화재우","KOSPI","보험",150000,1000,0.67,4.788e+11
"424","006110","삼아알미늄","KOSPI","철강금속",9220,-120,-1.28,1.0142e+11
"425","145990","삼양사","KOSPI","음식료품",57000,-200,-0.35,587866593000
"426","145995","삼양사우","KOSPI","음식료품",41600,-50,-0.12,15394912000
"427","003230","삼양식품","KOSPI","음식료품",89000,100,0.11,670438335000
"428","002170","삼양통상","KOSPI","기타제조업",76500,800,1.06,2.295e+11
"429","272550","삼양패키징","KOSPI","화학",25800,250,0.98,366612943200
"430","000070","삼양홀딩스","KOSPI","기타금융",91400,200,0.22,782774369400
"431","000075","삼양홀딩스우","KOSPI","기타금융",61900,100,0.16,18821190200
"432","002810","삼영무역","KOSPI","유통업",15550,0,0,287161041400
"433","005680","삼영전자","KOSPI","전기전자",11550,100,0.87,2.31e+11
"434","003720","삼영화학","KOSPI","화학",2760,0,0,9.384e+10
"435","023000","삼원강재","KOSPI","운수장비",3800,10,0.26,1.52e+11
"436","004380","삼익THK","KOSPI","기계",13550,50,0.37,2.8455e+11
"437","002450","삼익악기","KOSPI","기타제조업",1645,-10,-0.6,148923355175
"438","004440","삼일씨엔에스","KOSPI","비금속광물",16850,0,0,214533306950
"439","000520","삼일제약","KOSPI","의약품",19900,0,0,133228430400
"440","009770","삼정펄프","KOSPI","종이목재",31350,0,0,78374090850
"441","005500","삼진제약","KOSPI","의약품",24900,200,0.81,3.4611e+11
"442","004690","삼천리","KOSPI","전기가스업",79100,0,0,320752477500
"443","010960","삼호개발","KOSPI","건설업",5250,30,0.57,1.3125e+11
"444","004450","삼화왕관","KOSPI","기계",38950,50,0.13,83913062050
"445","009470","삼화전기","KOSPI","전기전자",28950,1350,4.89,191470089000
"446","011230","삼화전자","KOSPI","전기전자",4040,-70,-1.7,42250077600
"447","001820","삼화콘덴서","KOSPI","전기전자",67700,-1000,-1.46,703741500000
"448","000390","삼화페인트","KOSPI","화학",14100,250,1.81,381322557300
"449","001290","상상인증권","KOSPI","증권",1400,-95,-6.35,134551811800
"450","041650","상신브레이크","KOSPI","운수장비",4280,-5,-0.12,91897806000
"451","075180","새론오토모티브","KOSPI","운수장비",6000,30,0.5,1.152e+11
"452","007540","샘표","KOSPI","기타금융",52700,-400,-0.75,151554660000
"453","248170","샘표식품","KOSPI","음식료품",48000,150,0.31,219277728000
"454","007860","서연","KOSPI","기타금융",20050,-1100,-5.2,470770872200
"455","200880","서연이화","KOSPI","운수장비",9690,-210,-2.12,261905554530
"456","017390","서울가스","KOSPI","전기가스업",90500,300,0.33,4.525e+11
"457","004410","서울식품","KOSPI","음식료품",387,3,0.78,141458896368
"458","004415","서울식품우","KOSPI","음식료품",5200,60,1.17,11567400000
"459","021050","서원","KOSPI","철강금속",2440,-20,-0.81,115837999600
"460","008490","서흥","KOSPI","화학",51200,200,0.39,592338585600
"461","007610","선도전기","KOSPI","전기전자",3670,-30,-0.81,6.606e+10
"462","136490","선진","KOSPI","음식료품",16300,-150,-0.91,387607545200
"463","002820","선창산업","KOSPI","종이목재",5470,260,4.99,68965699830
"464","014910","성문전자","KOSPI","전기전자",2290,20,0.88,44624902530
"465","014915","성문전자우","KOSPI","전기전자",8380,70,0.84,5.028e+09
"466","003080","성보화학","KOSPI","화학",5550,-200,-3.48,1.11111e+11
"467","004980","성신양회","KOSPI","비금속광물",11050,250,2.31,270902606650
"468","004985","성신양회우","KOSPI","비금속광물",15300,0,0,11255368500
"469","011300","성안","KOSPI","섬유의복",787,0,0,44747135820
"470","000180","성창기업지주","KOSPI","서비스업",2475,-30,-1.2,172635210000
"471","002420","세기상사","KOSPI","서비스업",61600,0,0,25107667200
"472","004360","세방","KOSPI","운수창고업",12900,0,0,249082101000
"473","004365","세방우","KOSPI","운수창고업",7170,20,0.28,26451922500
"474","004490","세방전지","KOSPI","전기전자",76700,-1100,-1.41,1.0738e+12
"475","001430","세아베스틸","KOSPI","철강금속",19950,950,5,715449274050
"476","306200","세아제강","KOSPI","철강금속",93100,600,0.65,264059530000
"477","003030","세아제강지주","KOSPI","기타금융",57800,400,0.7,239387774600
"478","019440","세아특수강","KOSPI","철강금속",14600,200,1.39,1.25122e+11
"479","058650","세아홀딩스","KOSPI","철강금속",85300,1500,1.79,3.412e+11
"480","013000","세우글로벌","KOSPI","유통업",2470,0,0,70901426570
"481","091090","세원셀론텍","KOSPI","기계",1790,35,1.99,126886668530
"482","021820","세원정공","KOSPI","운수장비",8090,0,0,8.09e+10
"483","067830","세이브존I&C","KOSPI","유통업",3725,-25,-0.67,152877333875
"484","033530","세종공업","KOSPI","운수장비",8950,220,2.52,248997600950
"485","075580","세진중공업","KOSPI","운수장비",6610,-60,-0.9,375774904160
"486","027970","세하","KOSPI","종이목재",1915,-20,-1.03,110233139255
"487","145210","세화아이엠씨","KOSPI","기계",687,27,4.09,108276568905
"488","308170","센트랄모텍","KOSPI","운수장비",29150,-100,-0.34,250981500000
"489","012600","센트럴인사이트","KOSPI","기계",2490,0,0,33838831080
"490","068270","셀트리온","KOSPI","의약품",311500,5500,1.8,42061138206500
"491","336370","솔루스첨단소재","KOSPI","전기전자",47200,-550,-1.15,1443836577600
"492","33637K","솔루스첨단소재1우","KOSPI","전기전자",14750,-50,-0.34,108654400000
"493","33637L","솔루스첨단소재2우B","KOSPI","전기전자",24700,50,0.2,40657435000
"494","248070","솔루엠","KOSPI","전기전자",25650,1200,4.91,1259215417350
"495","004430","송원산업","KOSPI","화학",19400,-400,-2.02,4.656e+11
"496","017550","수산중공업","KOSPI","기계",6710,130,1.98,362240443730
"497","053210","스카이라이프","KOSPI","서비스업",8880,-20,-0.22,424659058080
"498","134790","시디즈","KOSPI","기타제조업",64800,2100,3.35,1.296e+11
"499","016590","신대양제지","KOSPI","종이목재",80800,-200,-0.25,325606385600
"500","029530","신도리코","KOSPI","전기전자",31550,-150,-0.47,318024914950
"501","004970","신라교역","KOSPI","농업, 임업 및 어업",11150,-150,-1.33,1.784e+11
"502","011930","신성이엔지","KOSPI","전기전자",3440,-80,-2.27,695158375120
"503","005390","신성통상","KOSPI","유통업",1670,10,0.6,239993011300
"504","004170","신세계","KOSPI","유통업",279500,-4000,-1.41,2751728089500
"505","035510","신세계 I&C","KOSPI","서비스업",164000,8000,5.13,2.8208e+11
"506","034300","신세계건설","KOSPI","건설업",48850,3850,8.56,1.954e+11
"507","031430","신세계인터내셔날","KOSPI","유통업",206000,-6000,-2.83,1.47084e+12
"508","031440","신세계푸드","KOSPI","서비스업",70800,-400,-0.56,274171584000
"509","006880","신송홀딩스","KOSPI","유통업",5110,-30,-0.58,60445464380
"510","005800","신영와코루","KOSPI","섬유의복",103000,0,0,9.27e+10
"511","001720","신영증권","KOSPI","증권",57500,-500,-0.86,539708627500
"512","001725","신영증권우","KOSPI","증권",56600,0,0,399242985800
"513","009270","신원","KOSPI","섬유의복",1560,-20,-1.27,132666298440
"514","009275","신원우","KOSPI","섬유의복",37250,150,0.4,3380065000
"515","002700","신일전자","KOSPI","유통업",2230,20,0.9,158435971830
"516","019170","신풍제약","KOSPI","의약품",88900,3000,3.49,4710365611000
"517","019175","신풍제약우","KOSPI","의약품",87100,3300,3.94,1.9162e+11
"518","002870","신풍제지","KOSPI","종이목재",4285,160,3.88,149798029500
"519","293940","신한알파리츠","KOSPI","서비스업",7450,-20,-0.27,389859416350
"520","055550","신한지주","KOSPI","기타금융",37400,-300,-0.8,19320823319600
"521","001770","신화실업","KOSPI","철강금속",36500,750,2.1,44343047000
"522","004080","신흥","KOSPI","유통업",13300,-200,-1.48,1.2768e+11
"523","102280","쌍방울","KOSPI","섬유의복",612,1,0.16,146781382320
"524","003410","쌍용C&E","KOSPI","비금속광물",7610,130,1.74,3834371517950
"525","003620","쌍용차","KOSPI","운수장비",2770,0,0,415056805540
"526","004770","써니전자","KOSPI","전기전자",3940,-165,-4.02,137289343340
"527","015540","쎌마테라퓨틱스","KOSPI","서비스업",6410,0,0,86229499400
"528","004920","씨아이테크","KOSPI","기타제조업",1410,70,5.22,35349788520
"529","112610","씨에스윈드","KOSPI","기계",79100,3600,4.77,3335757977300
"530","008700","아남전자","KOSPI","전기전자",3085,-35,-1.12,237930069700
"531","002790","아모레G","KOSPI","화학",67000,900,1.36,5524698060000
"532","00279K","아모레G3우(전환)","KOSPI","화학",42200,300,0.72,299290840000
"533","002795","아모레G우","KOSPI","화학",22500,0,0,144984825000
"534","090430","아모레퍼시픽","KOSPI","화학",257000,-1000,-0.39,15023831930000
"535","090435","아모레퍼시픽우","KOSPI","화학",83500,300,0.36,881578805000
"536","002030","아세아","KOSPI","서비스업",115500,500,0.43,253063272000
"537","183190","아세아시멘트","KOSPI","비금속광물",112000,5000,4.67,436330608000
"538","002310","아세아제지","KOSPI","종이목재",48250,100,0.21,432151221500
"539","267850","아시아나IDT","KOSPI","서비스업",21200,-250,-1.17,2.3532e+11
"540","020560","아시아나항공","KOSPI","운수창고업",14950,-50,-0.33,1112455871800
"541","122900","아이마켓코리아","KOSPI","유통업",9280,20,0.22,310219635200
"542","010780","아이에스동서","KOSPI","비금속광물",57800,2200,3.96,1785592626800
"543","001780","알루코","KOSPI","철강금속",5040,-50,-0.98,419364706320
"544","018250","애경산업","KOSPI","화학",24350,200,0.83,643081917250
"545","161000","애경유화","KOSPI","화학",11950,150,1.27,3.82878e+11
"546","011090","에넥스","KOSPI","기타제조업",2365,-35,-1.46,141880230965
"547","005850","에스엘","KOSPI","운수장비",24600,-200,-0.81,1185800614200
"548","012750","에스원","KOSPI","서비스업",81700,100,0.12,3104532842600
"549","023960","에쓰씨엔지니어링","KOSPI","건설업",4625,-140,-2.94,133232777375
"550","298690","에어부산","KOSPI","운수창고업",3685,-15,-0.41,302427950000
"551","140910","에이리츠","KOSPI","서비스업",7870,-80,-1.01,33190859300
"552","078520","에이블씨엔씨","KOSPI","화학",7550,40,0.53,204102615450
"553","015260","에이엔피","KOSPI","전기전자",1450,0,0,31648293050
"554","007460","에이프로젠 KIC","KOSPI","기계",2105,35,1.69,391148033015
"555","003060","에이프로젠제약","KOSPI","의약품",1170,20,1.74,466333647390
"556","244920","에이플러스에셋","KOSPI","기타금융",9410,510,5.73,212738391130
"557","036570","엔씨소프트","KOSPI","서비스업",899000,31000,3.57,19736665778000
"558","138250","엔에스쇼핑","KOSPI","유통업",13150,100,0.77,443102400000
"559","085310","엔케이","KOSPI","기계",1345,10,0.75,107577608440
"560","009810","엔케이물산","KOSPI","유통업",639,-18,-2.74,50761655190
"561","900140","엘브이엠씨홀딩스","KOSPI","유통업",3785,-80,-2.07,319259409365
"562","014440","영보화학","KOSPI","화학",4400,10,0.23,8.8e+10
"563","111770","영원무역","KOSPI","유통업",39300,100,0.26,1741440692400
"564","009970","영원무역홀딩스","KOSPI","기타금융",45750,150,0.33,623828334000
"565","003520","영진약품","KOSPI","의약품",6210,140,2.31,1135763859510
"566","000670","영풍","KOSPI","철강금속",589000,0,0,1084961560000
"567","006740","영풍제지","KOSPI","종이목재",7480,290,4.03,1.66056e+11
"568","012280","영화금속","KOSPI","운수장비",1920,0,0,102517449600
"569","012160","영흥","KOSPI","철강금속",1220,35,2.95,117595731680
