"","종목코드","종목명","종가","대비","등락률","시장구분","업종명","시가총액","EPS","PER","BPS","PBR","주당배당금","배당수익률"
"1966","079000","와토스코리아",8200,-20,-0.24,"KOSDAQ","화학",5.904e+10,437,18.76,10456,0.78,200,2.44
"1967","004100","태양금속",1605,-40,-2.43,"KOSPI","운수장비",58903500000,NA,NA,1773,0.91,5,0.31
"1968","119500","포메탈",4950,145,3.02,"KOSDAQ","금속",58643798400,186,26.61,3776,1.31,60,1.21
"1969","086060","진바이오텍",6810,340,5.26,"KOSDAQ","음식료·담배",58638097470,98,69.49,5450,1.25,30,0.44
"1970","184230","SGA솔루션즈",1505,-40,-2.59,"KOSDAQ","소프트웨어",58610125525,NA,NA,496,3.03,0,0
"1971","001620","케이비아이동국실업",886,-22,-2.42,"KOSPI","운수장비",58513275792,NA,NA,2665,0.33,0,0
"1972","018470","조일알미늄",676,21,3.21,"KOSPI","철강금속",58498670620,NA,NA,1617,0.42,0,0
"1973","073070","에이팸",2035,0,0,"KOSDAQ","운송장비·부품",58427546375,NA,NA,2250,0.9,0,0
"1974","079650","서산",2920,60,2.1,"KOSDAQ","비금속",5.84e+10,NA,NA,3526,0.83,0,0
"1975","122690","서진오토모티브",2985,20,0.67,"KOSDAQ","운송장비·부품",58330619310,NA,NA,4352,0.69,0,0
"1976","064480","브리지텍",4855,0,0,"KOSDAQ","컴퓨터서비스",58029387500,NA,NA,2755,1.76,100,2.06
"1977","277410","인산가",2100,25,1.2,"KOSDAQ","음식료·담배",57924043800,121,17.36,1154,1.82,30,1.43
"1978","109070","컨버즈",4100,0,0,"KOSPI","종이목재",57648054100,NA,NA,1010,4.06,0,0
"1979","054930","유신",19200,-500,-2.54,"KOSDAQ","기타서비스",5.76e+10,NA,NA,27126,0.71,0,0
"1980","024070","WISCOM",3735,30,0.81,"KOSPI","화학",57244245930,70,53.36,7697,0.49,50,1.34
"1981","025530","SJM홀딩스",3825,-5,-0.13,"KOSPI","유통업",57122580600,363,10.54,10066,0.38,175,4.58
"1982","000760","이화산업",20400,-700,-3.32,"KOSPI","유통업",5.712e+10,NA,NA,36329,0.56,0,0
"1983","044480","경남바이오파마",2835,55,1.98,"KOSDAQ","화학",57062330010,NA,NA,3458,0.82,0,0
"1984","115530","씨엔플러스",839,0,0,"KOSDAQ","IT부품",57020957000,NA,NA,222,3.78,0,0
"1985","317770","슈프리마아이디",18700,350,1.91,"KOSDAQ","일반전기전자",56698774000,397,47.1,12939,1.45,0,0
"1986","010660","화천기계",2575,25,0.98,"KOSPI","기계",5.665e+10,NA,NA,5663,0.45,0,0
"1987","073540","에프알텍",4960,255,5.42,"KOSDAQ","통신장비",5.6544e+10,NA,NA,2742,1.81,0,0
"1988","056000","COWON",2860,0,0,"KOSDAQ","디지털컨텐츠",56399843500,NA,NA,1229,2.33,0,0
"1989","173130","오파스넷",4745,85,1.82,"KOSDAQ","소프트웨어",56277740350,NA,NA,1492,3.18,0,0
"1990","290660","네오펙트",2965,30,1.02,"KOSDAQ","의료·정밀기기",56057120200,NA,NA,907,3.27,0,0
"1991","279600","미디어젠",12050,800,7.11,"KOSDAQ","소프트웨어",55891286050,NA,NA,3891,3.1,0,0
"1992","072130","유엔젤",4215,-50,-1.17,"KOSPI","서비스업",55618838610,NA,NA,2745,1.54,0,0
"1993","099440","스맥",1800,30,1.69,"KOSDAQ","기계·장비",55322296200,NA,NA,3428,0.53,0,0
"1994","007630","폴루스바이오팜",1225,0,0,"KOSPI","유통업",55134426375,NA,NA,1509,0.81,0,0
"1995","082660","코스나인",1575,125,8.62,"KOSDAQ","IT부품",54978636825,NA,NA,629,2.5,0,0
"1996","052670","제일바이오",3660,30,0.83,"KOSDAQ","제약",5.49e+10,78,46.92,1087,3.37,0,0
"1997","002690","동일제강",3655,210,6.1,"KOSPI","철강금속",5.4825e+10,74,49.39,8703,0.42,10,0.27
"1998","332370","아이디피",8240,-180,-2.14,"KOSDAQ","정보기기",54687751120,680,12.12,4385,1.88,0,0
"1999","051390","YW",4815,10,0.21,"KOSDAQ","유통",54676096920,218,22.09,6272,0.77,50,1.04
"2000","154040","솔루에타",4210,-40,-0.94,"KOSDAQ","IT부품",54646414660,NA,NA,4924,0.85,0,0
"2001","010770","평화홀딩스",3735,50,1.36,"KOSPI","운수장비",54626115510,NA,NA,7971,0.47,150,4.02
"2002","032540","TJ미디어",3910,0,0,"KOSDAQ","일반전기전자",54472591190,64,61.09,5642,0.69,50,1.28
"2003","096610","알에프세미",5730,60,1.06,"KOSDAQ","반도체",54404768520,NA,NA,6140,0.93,13,0.23
"2004","069140","누리플랜",7630,-220,-2.8,"KOSDAQ","금속",54193929090,NA,NA,4313,1.77,0,0
"2005","049470","SGA",1110,20,1.83,"KOSDAQ","소프트웨어",54181596390,NA,NA,577,1.92,0,0
"2006","046310","백금T&A",3300,-60,-1.79,"KOSDAQ","통신장비",54181515300,119,27.73,2650,1.25,50,1.52
"2007","106080","하이소닉",3110,0,0,"KOSDAQ","IT부품",54171544330,NA,NA,825,3.77,0,0
"2008","234920","자이글",3990,80,2.05,"KOSDAQ","일반전기전자",53988330900,NA,NA,3818,1.05,0,0
"2009","032580","피델릭스",1640,5,0.31,"KOSDAQ","반도체",53919636280,NA,NA,1370,1.2,0,0
"2010","046970","우리로",1910,0,0,"KOSDAQ","유통",53792275450,NA,NA,1107,1.73,0,0
"2011","083660","CSA 코스믹",1450,0,0,"KOSDAQ","화학",53754465250,NA,NA,836,1.73,0,0
"2012","085910","네오티스",4300,-35,-0.81,"KOSDAQ","운송장비·부품",53692646600,135,31.85,3880,1.11,250,5.81
"2013","317530","캐리소프트",7940,390,5.17,"KOSDAQ","오락·문화",53683896240,NA,NA,2625,3.02,0,0
"2014","054940","엑사이엔씨",1615,-50,-3,"KOSDAQ","건설",53575280020,NA,NA,1570,1.03,0,0
"2015","320000","윈텍",2895,40,1.4,"KOSDAQ","기계·장비",53555033460,NA,NA,NA,NA,0,0
"2016","045300","성우테크론",5660,-50,-0.88,"KOSDAQ","반도체",53235707320,492,11.5,5254,1.08,40,0.71
"2017","005820","원림",24150,-850,-3.4,"KOSPI","섬유의복",5.313e+10,1450,16.66,39414,0.61,250,1.04
"2018","071090","하이스틸",2655,5,0.19,"KOSPI","철강금속",53098513200,2,1327.5,6383,0.42,10,0.38
"2019","213090","미래테크놀로지",8610,-110,-1.26,"KOSDAQ","소프트웨어",52699984680,554,15.54,9297,0.93,120,1.39
"2020","033340","좋은사람들",1055,0,0,"KOSDAQ","섬유·의류",52653176320,NA,NA,2156,0.49,0,0
"2021","109080","옵티시스",9340,-80,-0.85,"KOSDAQ","통신장비",52640240000,579,16.13,6727,1.39,50,0.54
"2022","019540","일지테크",3890,10,0.26,"KOSDAQ","운송장비·부품",52567515000,NA,NA,8805,0.44,0,0
"2023","076610","해성옵틱스",1260,-5,-0.4,"KOSDAQ","IT부품",52440883740,NA,NA,1957,0.64,0,0
"2024","024830","세원물산",6280,0,0,"KOSDAQ","운송장비·부품",5.2438e+10,1572,3.99,22641,0.28,25,0.4
"2025","084180","수성",2595,220,9.26,"KOSDAQ","기계·장비",52413111945,NA,NA,1235,2.1,0,0
"2026","131180","딜리",1785,10,0.56,"KOSDAQ","정보기기",52389750000,74,24.12,1964,0.91,40,2.24
"2027","033250","체시스",1630,0,0,"KOSPI","운수장비",5.216e+10,NA,NA,954,1.71,0,0
"2028","035200","프럼파스트",5360,210,4.08,"KOSDAQ","화학",52155962400,124,43.23,3618,1.48,0,0
"2029","237750","피앤씨테크",8000,70,0.88,"KOSDAQ","일반전기전자",51972800000,428,18.69,9172,0.87,0,0
"2030","043200","파루",1340,5,0.37,"KOSDAQ","IT부품",51972498980,13,103.08,1267,1.06,0,0
"2031","018500","동원금속",1110,-30,-2.63,"KOSPI","운수장비",51897975630,350,3.17,1363,0.81,0,0
"2032","080530","코디",2080,25,1.22,"KOSDAQ","화학",51483332160,NA,NA,1852,1.12,0,0
"2033","098120","마이크로컨텍솔",6170,-20,-0.32,"KOSDAQ","반도체",51289766220,106,58.21,3942,1.57,0,0
"2034","053050","지에스이",1710,-30,-1.72,"KOSDAQ","전기·가스·수도",51278790870,155,11.03,2305,0.74,40,2.34
"2035","028080","휴맥스홀딩스",4075,0,0,"KOSDAQ","금융",51253336950,534,7.63,12176,0.33,0,0
"2036","029480","릭스솔루션",643,-6,-0.92,"KOSDAQ","통신장비",51225093968,NA,NA,365,1.76,0,0
"2037","039980","리노스",1230,10,0.82,"KOSDAQ","유통",51094945380,NA,NA,1723,0.71,0,0
"2038","060480","국일신동",4600,20,0.44,"KOSDAQ","금속",5.1014e+10,NA,NA,4269,1.08,50,1.09
"2039","115480","씨유메디칼",1890,30,1.61,"KOSDAQ","의료·정밀기기",50973158250,NA,NA,2747,0.69,0,0
"2040","032800","판타지오",641,0,0,"KOSDAQ","오락·문화",50870870212,NA,NA,323,1.98,0,0
"2041","009810","엔케이물산",639,-18,-2.74,"KOSPI","유통업",50761655190,NA,NA,802,0.8,0,0
"2042","054300","팬스타엔터프라이즈",962,4,0.42,"KOSDAQ","기계·장비",50717711668,16,60.13,821,1.17,0,0
"2043","012620","원일특강",11500,250,2.22,"KOSDAQ","금속",5.06e+10,2259,5.09,26821,0.43,150,1.3
"2044","214310","세미콘라이트",1270,10,0.79,"KOSDAQ","반도체",50580179510,NA,NA,1565,0.81,0,0
"2045","060260","뉴보텍",1510,30,2.03,"KOSDAQ","화학",50484962500,66,22.88,826,1.83,0,0
"2046","003680","한성기업",8120,90,1.12,"KOSPI","음식료품",50421261800,NA,NA,8081,1,0,0
"2047","060380","동양에스텍",2550,-120,-4.49,"KOSDAQ","금속",5.0235e+10,101,25.25,2615,0.98,100,3.92
"2048","070590","한솔인티큐브",3615,15,0.42,"KOSDAQ","컴퓨터서비스",50174468415,NA,NA,1705,2.12,0,0
"2049","069640","한세엠케이",3885,-30,-0.77,"KOSPI","유통업",50152715970,NA,NA,7793,0.5,0,0
"2050","081580","성우전자",3230,-25,-0.77,"KOSDAQ","IT부품",50091301890,NA,NA,6595,0.49,0,0
"2051","062970","피피아이",5380,20,0.37,"KOSDAQ","일반전기전자",50078035300,339,15.87,2409,2.23,0,0
"2052","046070","코다코",1270,5,0.4,"KOSDAQ","운송장비·부품",49611605120,NA,NA,752,1.69,0,0
"2053","089530","에이티세미콘",347,-7,-1.98,"KOSDAQ","반도체",49487686764,NA,NA,444,0.78,0,0
"2054","007530","영신금속",3850,170,4.62,"KOSDAQ","금속",49406926800,450,8.56,3267,1.18,0,0
"2055","238200","비피도",12000,0,0,"KOSDAQ","음식료·담배",4.908e+10,194,61.86,5671,2.12,0,0
"2056","060300","레드로버",1830,0,0,"KOSDAQ","오락·문화",48765969930,NA,NA,312,5.87,0,0
"2057","049120","파인디앤씨",1845,15,0.82,"KOSDAQ","IT부품",48634096680,NA,NA,1718,1.07,25,1.36
"2058","039310","세중",2675,-5,-0.19,"KOSDAQ","기타서비스",48475459225,123,21.75,4462,0.6,0,0
"2059","032960","동일기연",14200,-50,-0.35,"KOSDAQ","IT부품",48383787800,852,16.67,14924,0.95,40,0.28
"2060","217190","제너셈",5500,50,0.92,"KOSDAQ","반도체",48230457000,368,14.95,2381,2.31,50,0.91
"2061","009140","경인전자",30600,600,2,"KOSPI","전기전자",48066388200,182,168.13,34673,0.88,250,0.82
"2062","011420","갤럭시아에스엠",1720,25,1.47,"KOSPI","서비스업",47385387680,NA,NA,791,2.17,0,0
"2063","066790","씨씨에스",846,0,0,"KOSDAQ","방송서비스",47355837282,NA,NA,590,1.43,0,0
"2064","065440","이루온",1735,50,2.97,"KOSDAQ","소프트웨어",47322159700,20,86.75,1263,1.37,0,0
"2065","310200","애니플러스",1665,-20,-1.19,"KOSDAQ","오락·문화",47298385935,NA,NA,1881,0.89,0,0
"2066","035290","더블유에프엠",1305,0,0,"KOSDAQ","출판·매체복제",47272202550,NA,NA,50,26.1,0,0
"2067","002680","한탑",1655,-10,-0.6,"KOSDAQ","음식료·담배",46786830140,NA,NA,1573,1.05,0,0
"2068","227610","아우딘퓨쳐스",2330,5,0.22,"KOSDAQ","화학",4.66e+10,NA,NA,1707,1.36,0,0
"2069","072950","빛샘전자",7420,70,0.95,"KOSDAQ","반도체",46232973780,333,22.28,9323,0.8,100,1.35
"2070","153460","네이블",7080,30,0.43,"KOSDAQ","소프트웨어",46232499120,NA,NA,3674,1.93,0,0
"2071","073190","듀오백",3860,70,1.85,"KOSDAQ","기타제조",46196634400,NA,NA,2289,1.69,0,0
"2072","043590","크로바하이텍",2485,0,0,"KOSDAQ","반도체",46156807480,NA,NA,1147,2.17,0,0
"2073","066430","와이오엠",2910,465,19.02,"KOSDAQ","유통",46140191760,NA,NA,940,3.1,0,0
"2074","115570","스타플렉스",5900,-260,-4.22,"KOSDAQ","화학",45521455900,NA,NA,9954,0.59,80,1.36
"2075","114190","강원",2500,0,0,"KOSDAQ","금속",45387277500,NA,NA,1211,2.06,0,0
"2076","050320","아래스",990,0,0,"KOSDAQ","컴퓨터서비스",45205142400,NA,NA,60,16.5,0,0
"2077","134060","이퓨쳐",9460,120,1.28,"KOSDAQ","출판·매체복제",45117105000,381,24.83,3856,2.45,0,0
"2078","009620","삼보산업",1180,-30,-2.48,"KOSDAQ","금속",44948850280,NA,NA,655,1.8,0,0
"2079","254120","자비스",2210,5,0.23,"KOSDAQ","기계·장비",44938363210,NA,NA,806,2.74,0,0
"2080","011300","성안",787,0,0,"KOSPI","섬유의복",44747135820,NA,NA,1131,0.7,0,0
"2081","067770","세진티에스",5320,200,3.91,"KOSDAQ","IT부품",44669874760,NA,NA,4464,1.19,0,0
"2082","189860","서전기전",4605,25,0.55,"KOSDAQ","일반전기전자",44662881900,138,33.37,3894,1.18,30,0.65
"2083","014910","성문전자",2290,20,0.88,"KOSPI","전기전자",44624902530,NA,NA,1356,1.69,0,0
"2084","001770","신화실업",36500,750,2.1,"KOSPI","철강금속",44343047000,793,46.03,28118,1.3,100,0.27
"2085","093640","다믈멀티미디어",3340,25,0.75,"KOSDAQ","반도체",43890525840,53,63.02,1961,1.7,0,0
"2086","059100","아이컴포넌트",6190,-10,-0.16,"KOSDAQ","IT부품",43768623400,NA,NA,4061,1.52,0,0
"2087","010420","한솔PNS",2125,-45,-2.07,"KOSPI","유통업",43547650500,154,13.8,2004,1.06,25,1.18
"2088","086250","이노와이즈",1405,0,0,"KOSDAQ","기계·장비",43288294470,NA,NA,NA,NA,0,0
"2089","317850","대모",5160,30,0.58,"KOSDAQ","기계·장비",42954007200,235,21.96,5213,0.99,70,1.36
"2090","065690","파커스",3055,25,0.83,"KOSDAQ","IT부품",42658519995,NA,NA,5914,0.52,150,4.91
"2091","090150","광진윈텍",4400,70,1.62,"KOSDAQ","운송장비·부품",42496929200,223,19.73,4315,1.02,100,2.27
"2092","065420","에스아이리소스",639,0,0,"KOSDAQ","광업",42391307925,NA,NA,178,3.59,0,0
"2093","035460","기산텔레콤",2905,-50,-1.69,"KOSDAQ","통신장비",42347172700,231,12.58,2198,1.32,0,0
"2094","011230","삼화전자",4040,-70,-1.7,"KOSPI","전기전자",42250077600,NA,NA,1132,3.57,0,0
"2095","030720","동원수산",9040,40,0.44,"KOSPI","농업, 임업 및 어업",42070397200,1304,6.93,10939,0.83,0,0
"2096","323230","엠에프엠코리아",2295,-70,-2.96,"KOSDAQ","섬유·의류",41616896580,NA,NA,NA,NA,0,0
"2097","079170","한창산업",8000,260,3.36,"KOSDAQ","금속",4.16e+10,227,35.24,10088,0.79,110,1.38
"2098","026040","제이에스티나",2510,30,1.21,"KOSDAQ","기타제조",41424512900,NA,NA,2745,0.91,0,0
"2099","023790","동일철강",5630,-30,-0.53,"KOSDAQ","금속",41352828550,611,9.21,7397,0.76,0,0
"2100","093380","풍강",4175,-30,-0.71,"KOSDAQ","금속",41246131775,114,36.62,6168,0.68,60,1.44
"2101","033050","제이엠아이",1265,-95,-6.99,"KOSDAQ","출판·매체복제",41212867630,NA,NA,1090,1.16,0,0
"2102","056090","유앤아이",4590,20,0.44,"KOSDAQ","의료·정밀기기",40992936570,NA,NA,4892,0.94,0,0
"2103","187790","나노",1575,0,0,"KOSDAQ","화학",40631621625,18,87.5,1954,0.81,0,0
"2104","225590","패션플랫폼",1520,-20,-1.3,"KOSDAQ","섬유·의류",40487803760,164,9.27,1474,1.03,0,0
"2105","084870","TBH글로벌",1935,-20,-1.02,"KOSPI","섬유의복",40357944765,NA,NA,5163,0.37,0,0
"2106","123330","제닉",5710,120,2.15,"KOSDAQ","화학",3.997e+10,NA,NA,3877,1.47,0,0
"2107","032280","삼일",2450,-20,-0.81,"KOSDAQ","운송",39723295500,213,11.5,4001,0.61,50,2.04
"2108","064510","에코마이스터",1475,55,3.87,"KOSDAQ","기계·장비",39370121800,NA,NA,855,1.73,0,0
"2109","008830","대동기어",4370,-85,-1.91,"KOSDAQ","기계·장비",39275462400,NA,NA,6383,0.68,25,0.57
"2110","085670","뉴프렉스",1775,-25,-1.39,"KOSDAQ","IT부품",39128659125,NA,NA,2301,0.77,0,0
"2111","192390","윈하이텍",3650,-40,-1.08,"KOSDAQ","금속",38897670400,NA,NA,4905,0.74,0,0
"2112","043710","서울리거",1065,25,2.4,"KOSDAQ","유통",38828258835,NA,NA,1717,0.62,0,0
"2113","030350","드래곤플라이",2250,-15,-0.66,"KOSDAQ","디지털컨텐츠",38491634250,NA,NA,773,2.91,0,0
"2114","010640","진양폴리",3830,-785,-17.01,"KOSPI","화학",3.83e+10,755,5.07,2658,1.44,100,2.61
"2115","091440","텔레필드",4150,145,3.62,"KOSDAQ","통신장비",38079881250,572,7.26,2971,1.4,0,0
"2116","223310","경남제약헬스케어",3320,0,0,"KOSDAQ","소프트웨어",37836250520,NA,NA,4820,0.69,0,0
"2117","275630","에스에스알",6360,-70,-1.09,"KOSDAQ","소프트웨어",37715041680,194,32.78,4265,1.49,0,0
"2118","099520","ITX-AI",1285,0,0,"KOSDAQ","통신장비",37652662655,NA,NA,598,2.15,0,0
"2119","048830","엔피케이",1995,20,1.01,"KOSDAQ","화학",37354226385,NA,NA,2153,0.93,30,1.5
"2120","044780","에이치케이",2015,-10,-0.49,"KOSDAQ","기계·장비",37289160805,45,44.78,2642,0.76,0,0
"2121","071950","코아스",1190,5,0.42,"KOSPI","기타제조업",36779579900,70,17,811,1.47,0,0
"2122","005030","부산주공",644,-8,-1.23,"KOSPI","운수장비",36611088948,NA,NA,709,0.91,0,0
"2123","098660","에스티오",2900,130,4.69,"KOSDAQ","섬유·의류",36252830400,270,10.74,2810,1.03,120,4.14
"2124","036180","지더블유바이텍",1205,0,0,"KOSDAQ","유통",35868301125,NA,NA,1342,0.9,0,0
"2125","083470","이엠앤아이",1585,0,0,"KOSDAQ","IT부품",35542856275,968,1.64,219,7.24,0,0
"2126","070300","엑스큐어",4810,0,0,"KOSDAQ","소프트웨어",35430815940,175,27.49,3165,1.52,0,0
"2127","004920","씨아이테크",1410,70,5.22,"KOSPI","기타제조업",35349788520,NA,NA,1692,0.83,0,0
"2128","187270","신화콘텍",3480,-25,-0.71,"KOSDAQ","IT부품",35300580600,NA,NA,4818,0.72,0,0
"2129","017250","인터엠",1665,20,1.22,"KOSDAQ","일반전기전자",35040702555,NA,NA,3079,0.54,100,6.01
"2130","063760","이엘피",7130,0,0,"KOSDAQ","반도체",35011865000,453,15.74,7495,0.95,120,1.68
"2131","136510","쎄미시스코",6210,10,0.16,"KOSDAQ","기계·장비",35009986590,NA,NA,4633,1.34,0,0
"2132","134580","디엠티",3075,-70,-2.23,"KOSDAQ","통신장비",34593750000,NA,NA,2181,1.41,0,0
"2133","052770","아이톡시",3180,0,0,"KOSDAQ","디지털컨텐츠",34542772260,NA,NA,501,6.35,0,0
"2134","227100","디자인",10000,330,3.41,"KOSDAQ","일반전기전자",34054310000,NA,NA,4597,2.18,0,0
"2135","001420","태원물산",4455,-75,-1.66,"KOSPI","운수장비",3.3858e+10,73,61.03,4237,1.05,85,1.91
"2136","012600","센트럴인사이트",2490,0,0,"KOSPI","기계",33838831080,NA,NA,801,3.11,0,0
"2137","175140","인포마크",6260,-200,-3.1,"KOSDAQ","통신장비",31765042880,NA,NA,3150,1.99,0,0
"2138","015260","에이엔피",1450,0,0,"KOSPI","전기전자",31648293050,NA,NA,4707,0.31,0,0
"2139","096870","엘디티",4705,-230,-4.66,"KOSDAQ","반도체",31421872000,NA,NA,1480,3.18,0,0
"2140","001210","금호전기",2615,-5,-0.19,"KOSPI","전기전자",31332459300,NA,NA,3098,0.84,0,0
"2141","026910","광진실업",4840,90,1.89,"KOSDAQ","금속",31002160200,NA,NA,4384,1.1,0,0
"2142","182690","테라셈",1440,0,0,"KOSDAQ","반도체",30474933120,NA,NA,548,2.63,0,0
"2143","003280","흥아해운",258,0,0,"KOSPI","운수창고업",30117000222,NA,NA,276,0.93,0,0
"2144","053060","세동",2380,70,3.03,"KOSDAQ","운송장비·부품",29497698580,NA,NA,1770,1.34,0,0
"2145","101400","엔시트론",910,-3,-0.33,"KOSDAQ","반도체",29389277190,NA,NA,580,1.57,0,0
"2146","020400","대동금속",10100,-100,-0.98,"KOSDAQ","금속",29370093000,NA,NA,13552,0.75,60,0.59
"2147","043360","디지아이",3230,35,1.1,"KOSDAQ","정보기기",2.907e+10,NA,NA,5064,0.64,0,0
"2148","161570","THE MIDONG",1865,5,0.27,"KOSDAQ","정보기기",29061977950,NA,NA,2085,0.89,0,0
"2149","196700","웹스",2120,60,2.91,"KOSDAQ","화학",29040769120,NA,NA,2837,0.75,0,0
"2150","039740","한국정보공학",3575,45,1.27,"KOSDAQ","유통",28665769275,223,16.03,5025,0.71,0,0
"2151","113810","디젠스",876,-3,-0.34,"KOSDAQ","운송장비·부품",28582172676,NA,NA,597,1.47,0,0
"2152","064090","에프앤리퍼블릭",255,-52,-16.94,"KOSDAQ","유통",28022994225,NA,NA,423,0.6,0,0
"2153","053110","소리바다",272,-5,-1.81,"KOSDAQ","디지털컨텐츠",26875500192,NA,NA,338,0.8,0,0
"2154","141070","맥스로텍",743,0,0,"KOSDAQ","기계·장비",26670245050,NA,NA,969,0.77,0,0
"2155","087730","이엠네트웍스",8160,0,0,"KOSDAQ","반도체",26570510400,NA,NA,855,9.54,0,0
"2156","033110","코너스톤네트웍스",204,0,0,"KOSDAQ","유통",26473567764,NA,NA,288,0.71,0,0
"2157","009730","코센",905,0,0,"KOSDAQ","금속",26398999325,NA,NA,230,3.93,0,0
"2158","114120","크루셜텍",1240,-10,-0.8,"KOSDAQ","IT부품",25992030600,NA,NA,3562,0.35,0,0
"2159","226350","아이엠텍",5350,0,0,"KOSDAQ","통신장비",25849675250,NA,NA,11400,0.47,0,0
"2160","099410","동방선기",1895,25,1.34,"KOSDAQ","운송장비·부품",25660198790,NA,NA,2108,0.9,0,0
"2161","101670","코리아에스이",1345,45,3.46,"KOSDAQ","금속",25420500000,NA,NA,1600,0.84,0,0
"2162","066110","한프",480,0,0,"KOSDAQ","정보기기",25343808000,NA,NA,NA,NA,0,0
"2163","208860","엔지스테크널러지",2205,0,0,"KOSDAQ","소프트웨어",25233717915,NA,NA,955,2.31,0,0
"2164","002420","세기상사",61600,0,0,"KOSPI","서비스업",25107667200,NA,NA,55045,1.12,0,0
"2165","191410","육일씨엔에쓰",2665,-650,-19.61,"KOSDAQ","IT부품",24952453630,NA,NA,3147,0.85,0,0
"2166","033430","디에스티",370,0,0,"KOSDAQ","기계·장비",24761692410,NA,NA,64,5.78,0,0
"2167","102210","에이치디",312,-788,-71.64,"KOSDAQ","운송장비·부품",22993278360,NA,NA,1517,0.21,0,0
"2168","127160","매직마이크로",282,0,0,"KOSDAQ","반도체",22816398912,NA,NA,898,0.31,0,0
"2169","043100","솔고바이오",392,0,0,"KOSDAQ","의료·정밀기기",22641609536,NA,NA,566,0.69,0,0
